,collection,issn_scielo,journal,title,doc_type,pid,doi,doi_prefix,version,pub_year,has_doi,no_doi,doi_found,doi_not_found,request
91,scl,0103-2070,Tempo Social,O sindicalismo brasileiro na segunda metade dos anos 90,research-article,S0103-20701999000200009,10.1590/S0103-20701999000200009,10.159,html,1999,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20701999000200009
92,scl,0103-2070,Tempo Social,As políticas sociais no governo FHC,research-article,S0103-20701999000200010,10.1590/S0103-20701999000200010,10.159,html,1999,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20701999000200010
93,scl,0103-2070,Tempo Social,Entre o público e o privado: a saúde hoje no Brasil,research-article,S0103-20701999000200011,10.1590/S0103-20701999000200011,10.159,html,1999,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20701999000200011
94,scl,0103-2070,Tempo Social,A nova política de pós-graduação no Brasil,research-article,S0103-20701999000200012,10.1590/S0103-20701999000200012,10.159,html,1999,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20701999000200012
95,scl,0034-7140,Revista Brasileira de Economia,Sistema privado de seguro-saúde: lições do caso americano,research-article,S0034-71402000000100001,10.1590/S0034-71402000000100001,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000100001
96,scl,0034-7140,Revista Brasileira de Economia,From capital inflow to inflation: the role of exchange rate and government debt,research-article,S0034-71402000000100003,10.1590/S0034-71402000000100003,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000100003
97,scl,0034-7140,Revista Brasileira de Economia,On the criticism to the classical method,research-article,S0034-71402000000100004,10.1590/S0034-71402000000100004,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000100004
98,scl,0034-7140,Revista Brasileira de Economia,Variáveis fundamentalistas e os retornos das ações,research-article,S0034-71402000000100005,10.1590/S0034-71402000000100005,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000100005
99,scl,0034-7140,Revista Brasileira de Economia,Cash settlement impact on fed cattle futures contract basis risk in Brazil,research-article,S0034-71402000000200001,10.1590/S0034-71402000000200001,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000200001
100,scl,0034-7140,Revista Brasileira de Economia,Grau de cobertura e resultados econômicos do ensino supletivo no Brasil,research-article,S0034-71402000000200002,10.1590/S0034-71402000000200002,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000200002
101,scl,0034-7140,Revista Brasileira de Economia,Optimal all-pay auction when signals are correlated,research-article,S0034-71402000000200003,10.1590/S0034-71402000000200003,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000200003
102,scl,0034-7140,Revista Brasileira de Economia,Sustainability of the Brazilian fiscal policy and central bank independence,research-article,S0034-71402000000200004,10.1590/S0034-71402000000200004,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000200004
103,scl,0034-7140,Revista Brasileira de Economia,História do pensamento econômico e a contribuição de Ricardo Tolipan,research-article,S0034-71402000000300001,10.1590/S0034-71402000000300001,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000300001
104,scl,0034-7140,Revista Brasileira de Economia,Capital controversy in the birth of macrotheory: the Keynes-Hayek exchange in retrospect,research-article,S0034-71402000000300002,10.1590/S0034-71402000000300002,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000300002
105,scl,0034-7140,Revista Brasileira de Economia,In search of a canonical history of macroeconomics in the interwar period: Haberler's Prosperity and Depression revisited,research-article,S0034-71402000000300003,10.1590/S0034-71402000000300003,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000300003
106,scl,0034-7140,Revista Brasileira de Economia,As origens e as vertentes formadoras do pensamento cepalino,research-article,S0034-71402000000300004,10.1590/S0034-71402000000300004,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000300004
107,scl,0034-7140,Revista Brasileira de Economia,Comportamento racional e formação de crenças em Keynes,research-article,S0034-71402000000300005,10.1590/S0034-71402000000300005,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0034-71402000000300005
108,scl,0103-2070,Tempo Social,Gilberto Freyre e a singularidade cultural brasileira,research-article,S0103-20702000000100005,10.1590/S0103-20702000000100005,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20702000000100005
109,scl,0103-2070,Tempo Social,Paulo Egídio e a sociologia criminal em São Paulo,research-article,S0103-20702000000100006,10.1590/S0103-20702000000100006,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20702000000100006
110,scl,0103-2070,Tempo Social,A mídia e a construção do biográfico o sensacionalismo da morte em cena,research-article,S0103-20702000000100011,10.1590/S0103-20702000000100011,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20702000000100011
111,scl,0103-2070,Tempo Social,A revolução da biotecnologia: questões da sociabilidade,research-article,S0103-20702000000200010,10.1590/S0103-20702000000200010,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20702000000200010
112,scl,0103-2070,Tempo Social,"De Berlim a Brusque, de São Paulo a Nashville: a sociologia de Emílio Willems entre fronteiras",research-article,S0103-20702000000200012,10.1590/S0103-20702000000200012,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20702000000200012
113,scl,0103-2070,Tempo Social,O processo de modernização da universidade: casos USP e UFRJ,research-article,S0103-20702000000200013,10.1590/S0103-20702000000200013,10.159,html,2000,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0103-20702000000200013
114,scl,0021-7557,Jornal de Pediatria,Com olhos no presente e vislumbrando o futuro,editorial,S0021-75572001000100001,10.1590/S0021-75572001000100001,10.159,html,2001,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0021-75572001000100001
115,scl,0021-7557,Jornal de Pediatria,O crescimento de crianças indígenas,editorial,S0021-75572001000100003,10.1590/S0021-75572001000100003,10.159,html,2001,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0021-75572001000100003
116,scl,0021-7557,Jornal de Pediatria,Síndrome da morte súbita do lactente,editorial,S0021-75572001000100005,10.1590/S0021-75572001000100005,10.159,html,2001,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0021-75572001000100005
117,scl,0021-7557,Jornal de Pediatria,Tumor primitivo neuroectodérmico de rim em criança,research-article,S0021-75572001000100013,10.1590/S0021-75572001000100013,10.159,html,2001,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0021-75572001000100013
118,scl,0021-7557,Jornal de Pediatria,Síndrome da displasia ectodérmica anidrótica no período neonatal - relato de caso,research-article,S0021-75572001000100015,10.1590/S0021-75572001000100015,10.159,html,2001,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0021-75572001000100015
119,scl,0100-204X,Pesquisa Agropecuária Brasileira,Adaptabilidade e estabilidade de cultivares de milho-pipoca na região centro-sul do Brasil,research-article,S0100-204X2001000100015,10.1590/S0100-204X2001000100015,10.159,html,2001,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-204X2001000100015
120,scl,1516-9332,Revista Brasileira de Ciências Farmacêuticas,Aspectos atuais na terapia nutricional de pacientes na Unidade de Terapia Intensiva (UTI),review-article,S1516-93322002000100003,10.1590/S1516-93322002000100003,10.159,html,2002,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-93322002000100003
121,scl,1516-9332,Revista Brasileira de Ciências Farmacêuticas,Alimentos,brief-report,S1516-93322002000300013,10.1590/S1516-93322002000300013,10.159,html,2002,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-93322002000300013
122,scl,2237-101X,Topoi (Rio de Janeiro),"Papéis incendiários, gritos e gestos: a cena pública e a construção nacional nos anos 1820-1830",research-article,S2237-101X2002000100039,10.1590/2237-101X003004002?,10.159,xml,2002,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/2237-101X003004002
123,scl,0102-7972,Psicologia: Reflexão e Crítica,Pressupostos metafísicos e epistemológicos na pesquisa,research-article,S0102-79722003000200004,10.1590/S0102-79722003000200004,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0102-79722003000200004
124,scl,1516-635X,Brazilian Journal of Poultry Science,"Effect of temperature on incubation period, embryonic mortality, hatch rate, egg water loss and partridge chick weight (Rhynchotus rufescens)",research-article,S1516-635X2003000200007,10.1590/S1516-635X2003000200007,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-635X2003000200007
125,scl,1516-9332,Revista Brasileira de Ciências Farmacêuticas,Administração oral de peptídios e proteínas: III. Aplicação à insulina,research-article,S1516-93322003000100003,10.1590/S1516-93322003000100003,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-93322003000100003
126,scl,1516-9332,Revista Brasileira de Ciências Farmacêuticas,Aspectos analíticos do controle da dopagem de agentes anabolizantes em urina de atletas: avaliação de critérios de positividade,research-article,S1516-93322003000100004,10.1590/S1516-93322003000100004,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-93322003000100004
127,scl,1516-9332,Revista Brasileira de Ciências Farmacêuticas,Antimicrobial activity of a mixture of two isomeric phenylpropanoid glycosides from Arrabidaea harleyi A.H. Gentry (Bignoniaceae),research-article,S1516-93322003000100008,10.1590/S1516-93322003000100008,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-93322003000100008
128,scl,1516-9332,Revista Brasileira de Ciências Farmacêuticas,A utilização da World Wide Web como ferramenta para a educação nutricional: uma revisão,research-article,S1516-93322003000300002,10.1590/S1516-93322003000300002,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-93322003000300002
129,scl,1678-3166,Scientiae Studia,"Os modos da teleologia em Cuvier, Darwin e Claude Bernard",research-article,S1678-31662003000100003,10.1590/S1678-31662003000100003,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000100003
130,scl,1678-3166,Scientiae Studia,"Lógica, experiência e autoridade na carta de 15 de setembro de 1640 de Galileu a Liceti",research-article,S1678-31662003000100005,10.1590/S1678-31662003000100005,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000100005
131,scl,1678-3166,Scientiae Studia,Carta de Galileu Galilei a Fortunio Liceti em Pádua,research-article,S1678-31662003000100006,10.1590/S1678-31662003000100006,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000100006
132,scl,1678-3166,Scientiae Studia,Conarius e memória na carta de 1 de abril de 1640 de Descartes a Mersenne,research-article,S1678-31662003000100007,10.1590/S1678-31662003000100007,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000100007
133,scl,1678-3166,Scientiae Studia,Carta de René Descartes a Marin Mersenne,research-article,S1678-31662003000100008,10.1590/S1678-31662003000100008,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000100008
134,scl,1678-3166,Scientiae Studia,Clonagem humana e ética: o caso Clonaid-Raelianos,brief-report,S1678-31662003000100009,10.1590/S1678-31662003000100009,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000100009
135,scl,1678-3166,Scientiae Studia,Editorial,editorial,S1678-31662003000200001,10.1590/S1678-31662003000200001,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000200001
136,scl,1678-3166,Scientiae Studia,Existe uma distinção relevante entre valores cognitivos e sociais?,research-article,S1678-31662003000200002,10.1590/S1678-31662003000200002,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000200002
137,scl,1678-3166,Scientiae Studia,A teleologia na biologia contemporânea,research-article,S1678-31662003000200004,10.1590/S1678-31662003000200004,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000200004
138,scl,1678-3166,Scientiae Studia,"Dissertação Física sobre a antiga União e Separação do Velho e do Novo Mundos, e sobre o Povoamento das Índias Ocidentais",research-article,S1678-31662003000300006,10.1590/S1678-31662003000300006,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000300006
139,scl,1678-3166,Scientiae Studia,"Realismo intuitivo e teleologia: comentários sobre ""A teleologia na biologia contemporânea"" de Marcelo Alves Ferreira",brief-report,S1678-31662003000300007,10.1590/S1678-31662003000300007,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000300007
140,scl,1678-3166,Scientiae Studia,Editorial,editorial,S1678-31662003000400001,10.1590/S1678-31662003000400001,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000400001
141,scl,1678-3166,Scientiae Studia,"Desanti, filósofo da matemática",research-article,S1678-31662003000400002,10.1590/S1678-31662003000400002,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000400002
142,scl,1678-3166,Scientiae Studia,Haeckel e Nietzsche: aspectos da crítica ao mecanicismo no século XIX,research-article,S1678-31662003000400003,10.1590/S1678-31662003000400003,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000400003
143,scl,1678-3166,Scientiae Studia,"Schola quantorum: progresso, racionalidade e inconsistência na antiga teoria atômica. Parte I: desenvolvimento histórico, 1913-1925",research-article,S1678-31662003000400004,10.1590/S1678-31662003000400004,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000400004
144,scl,1678-3166,Scientiae Studia,Sobre a lei que regula a introdução de novas espécies,research-article,S1678-31662003000400006,10.1590/S1678-31662003000400006,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000400006
145,scl,1678-3166,Scientiae Studia,O boicote científico internacional e a ciência de países emergentes,brief-report,S1678-31662003000400007,10.1590/S1678-31662003000400007,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000400007
146,scl,1678-3166,Scientiae Studia,Copernicanismo e realismo: rumo à unificação entre astronomia e cosmologia,book-review,S1678-31662003000400008,10.1590/S1678-31662003000400008,10.159,html,2003,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662003000400008
147,scl,1516-9332,Revista Brasileira de Ciências Farmacêuticas,Recentes avanços da quimioterapia das leishmanioses: moléculas intracelulares como alvo de fármacos,research-article,S1516-93322004000200003,10.1590/S1516-93322004000200003,10.159,html,2004,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-93322004000200003
148,scl,1516-9332,Revista Brasileira de Ciências Farmacêuticas,"Validação de método para determinação de resíduos dos antibióticos oxitetraciclina, tetraciclina, clortetraciclina e doxiciclina, em leite, por cromatografia líquida de alta eficiência",research-article,S1516-93322004000200010,10.1590/S1516-93322004000200010,10.159,html,2004,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1516-93322004000200010
